<Radar>雷达工作参数上报
11	5	0	0	1	12	2000	2	1
11	6	-92	35	0	12	6000	0	0
11	7	398	24	0	12	3000	1	1
11	8	-40	35	0	20	3000	0	0
11	9	0	0	1	20	2000	2	1
11	10	-40	35	0	20	6000	0	0
<Radar>雷达工作参数上报
9	0	25	35	0	32	3000	0	0
9	1	25	35	0	32	6000	0	0
9	2	77	35	0	32	3000	0	0
9	3	77	35	0	32	6000	0	0
9	4	129	35	0	37	3000	0	0
9	5	0	0	1	37	2000	2	1
9	6	129	35	0	37	6000	0	0
9	7	181	35	0	37	3000	0	0
9	8	181	35	0	2	6000	0	0
<Radar>雷达工作参数上报
11	0	233	35	0	2	3000	0	0
11	1	233	35	0	2	6000	0	0
11	2	285	35	0	15	3000	0	0
11	3	0	0	1	15	2000	2	1
11	4	285	35	0	15	6000	0	0
11	5	337	35	0	15	3000	0	0
11	6	337	35	0	8	6000	0	0
11	7	389	35	0	8	3000	0	0
11	8	389	35	0	26	6000	0	0
11	9	441	35	0	26	3000	0	0
11	10	0	0	1	26	2000	2	1
<Radar>雷达工作参数上报
10	0	398	24	0	26	3000	1	1
10	1	441	35	0	36	6000	0	0
10	2	493	35	0	36	3000	0	0
10	3	493	35	0	36	6000	0	0
10	4	545	35	0	2	3000	0	0
10	5	545	35	0	2	6000	0	0
10	6	597	35	0	2	3000	0	0
